id,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
377,버닝,Movie,2018,8.1,2시간 28분,스릴러,드라마,MadeinEurope,"Yoo Ah-in, Steven Yeun, Jeon Jong-seo, Kim Soo-kyung, Choi Seung-ho, Moon Sung-keun",Lee Chang-dong,유통회사 알바생 종수는 배달을 갔다가 어릴 적 같은 동네에서 살았던 친구 해미를 만난다. 종수는 해미에게서 아프리카 여행을 간 동안 자기가 키우는 고양이를 돌봐 달라는 부탁을 받는다. 여행에서 돌아온 해미는 아프리카에서 만난 벤이라는 정체불명의 남자를 종수에게 소개한다. 어느 날 벤은 해미와 함께 종수의 집으로 찾아와 자신의 비밀스러운 취미에 대해 고백한다. 그때부터 종수는 무서운 예감에 사로잡히게 되는데...
378,유령 신부,Movie,2005,8.2,1시간 17분,판타지,로맨스,애니메이션,", , Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman",Tim Burton,"생선 통조림 공장을 하며 벼락부자가 된 반 도르트 일가와 세습귀족이지만 가난한 에버글롯 일가는 각기 서로의 신분과 재산 때문에 사돈으로서의 연을 맺기로 결정한다. 결혼식 전날, 예행연습을 위해 처음 만나게 된 빅터와 빅토리아. 두 사람은 쑥스럽고 어색한 분위기 속에서도 사랑의 가능성을 발견하게 된다. 하지만 빅터는 결혼 리허설에서 계속해서 실수를 저지르고 급기야 연습을 더 하고 오라며 갤스웰 목사에게 쫓겨난다. 숲 속에서 홀로 연습하던 도중, 땅 위로 튀어나온 손가락 뼈에 반지를 끼웠다가 유령 신부의 오해로 지하세계에 끌려가게 되는 색다른 경험을 하게 된다."
379,그린 마일,Movie,1999,9.3,3시간 8분,판타지,범죄,드라마,"Tom Hanks, David Morse, Bonnie Hunt, Michael Clarke Duncan, James Cromwell, Michael Jeter",Frank Darabont,"미국 루이지애나의 콜드 마운틴 교도소. 폴은 사형수 감방의 간수장으로 일하고 있다. 그의 일은 사형수들을 감독하고, 그린 마일이라 불리는 초록색 복도를 거쳐 그들을 사형 집행장까지 안내하는 것. 폴은 그들이 죽음을 맞이하는 순간까지 평화롭게 지낼 수 있도록 최선을 다한다. 어느 날 존 커피라는 사형수가 이송되어 온다. 그는 쌍둥이 여자아이를 살해한 흉악범. 하지만 순진한 눈망울에 겁을 잔뜩 집어먹은 그의 모습에 폴은 당혹감을 느낀다. 게다가 그는 초자연적 능력으로 폴의 지병을 깨끗하게 치료해주기까지 한다. 존을 전기 의자로 데려가야 할 날이 다가오면서 폴은 그가 무죄라는 확신을 갖게 되는데..."
380,유전,Movie,2018,8,2시간 6분,스릴러,드라마,공포,"Toni Collette, Alex Wolff, Gabriel Byrne, Milly Shapiro, Ann Dowd, Christy Summerhays",Ari Aster,"애니는 일주일 전 돌아가신 엄마의 유령이 집에 나타나는 것을 느낀다. 애니가 엄마와 닮았다며 접근한 수상한 이웃 조안을 통해 엄마의 비밀을 발견하고, 자신이 엄마와 똑같은 일을 저질렀음을 알게 된다. 그리고 마침내 애니의 엄마로부터 시작돼 아들 피터와 딸 찰리에게까지 이어진 저주의 실체가 정체를 드러내는데…"
381,쌍화점,Movie,2008,7.6,2시간 13분,드라마,로맨스,역사,"Jo In-sung, Joo Jin-mo, Song Ji-hyo, Shim Ji-ho, Seo Young-joo, Hyun Woo",Yoo Ha,"격정의 고려말, 왕과 왕의 호위무사 '홍림'. 원의 억압을 받던 고려 말, 친위부대 건룡위의 수장 '홍림'은 대내외적 위기에 놓인 왕을 보필하며 경계를 늦추지 않는다. 그러나 후사문제를 빌미로 원의 무리한 요구는 계속되고, 정체불명의 자객들이 왕의 목숨을 위협하자, 왕은 중대한 결정을 내리게 된다. 거부할 수 없는 선택, 엇갈린 운명. 왕의 명령이라면 목숨처럼 따르는 홍림, 왕은 고려의 왕위를 이을 원자를 얻기 위해 홍림에게 왕후와의 대리합궁을 명한다. 충격과 욕망이 엇갈린 그날 밤, 세 사람의 운명은 소용돌이 치기 시작하는데..."
382,더 퍼지: 거리의 반란,Movie,2014,7.3,1시간 44분,스릴러,액션,공포,"Frank Grillo, Justina Machado, Jack Conley, Carmen Ejogo, Michael Kenneth Williams, Lakeith Stanfield",James DeMonaco,"1년 전, 단 하나뿐인 아들을 잃은 뒤 복수를 위해 나선 한 남자 갑작스런 차 고장으로 거리 한복판에 갇힌 위기의 커플 가장 안전하다고 믿었던 집에서 무장 집단들에게 끌려 나온 모녀 오직 재미를 위해 도시를 접수한 가면을 쓴 무리들 법의 통제는 사라지고, 살인이 허락된 단 12시간 지금, 당신도 ‘퍼지데이’에 동참하라!"
383,"러브, 로지",Movie,2014,8.3,1시간 42분,코미디,로맨스,MadeinEurope,"Lily Collins, Sam Claflin, Christian Cooke, Tamsin Egerton, Suki Waterhouse, Jaime Winstone",Christian Ditter,"어릴 때부터 모든 것을 함께 겪어온 단짝 로지와 알렉스는 고등학교 졸업 후 영국의 작은 고향마을을 떠나 미국 보스턴의 대학에 함께 가기로 약속한다. 하지만 서로의 감정을 숨긴 채 각자 다른 파트너와 간 졸업파티에서 한 순간의 실수로 전혀 다른 삶을 살게 된 두 사람. 미국에서 계획대로 인생을 설계해 나가는 알렉스와 달리 로지는 꿈을 접은 채 고향인 영국의 호텔에서 일한다. 몇 년 후, 보고 싶다는 알렉스의 연락을 받은 로지는 다시 한번 희망을 품고 보스톤으로 향하지만 이미 알렉스의 옆에는 다른 여자가 서있는데…"
384,그것,Movie,2017,8,2시간 15분,공포,판타지,스릴러,"Jaeden Martell, Jeremy Ray Taylor, Sophia Lillis, Finn Wolfhard, Chosen Jacobs, Jack Dylan Grazer",Andy Muschietti,"살인과 실종사건이 이상하게 많이 생기는 데리라는 마을, 비 오는 어느 날 종이배를 들고 나간 동생이 사라졌다. 형 빌은 ‘루저 클럽’ 친구들과 함께 동생을 찾아 나서고, 27년마다 가장 무서워하는 것의 모습을 한 채 아이들을 잡아먹는다는 ‘그것’이 빨간 풍선을 든 삐에로의 모습으로 그들 앞에 나타나는데… 빌과 친구들은 공포를 이겨내고 ‘그것’에 맞서 동생과 사라진 아이들을 찾을 수 있을까?"
385,신세기 에반게리온 엔드 오브 에반게리온,Movie,1997,9,1시간 27분,애니메이션,액션,드라마,", , Megumi Ogata, Megumi Hayashibara, Kotono Mitsuishi, Yuko Miyamura",Hideaki Anno,"네르프에 있는 마기가 미국, 프랑스 등지의 마기 5대의 파상공격으로 인해 해킹을 당하고 있었다. 그러나 슈퍼인공지능 컴퓨터도 그 파상공격을 당해내지는 못하는 상황. 결국 감금되어 있던 리츠코 박사를 다시 부르게 된다. 그는 처음에는 자신을 감금한 것에 대해 불만을 표시하지만, 결국 겐도우의 명령에 따르고 예전 사도에게 사용한 캐스퍼의 방법인 마지막 로직 코드를 변경하여 완전 몰아내기로 간신히 마기를 복구한다. 그리고 666프로텍트와 B다낭형 방벽을 세워 62시간은 막을 수 있게 조치하는데..."
386,줄무늬 파자마를 입은 소년,Movie,2008,8.6,1시간 34분,드라마,역사,전쟁,"Asa Butterfield, Jack Scanlon, Vera Farmiga, David Thewlis, Rupert Friend, David Hayman",Mark Herman,"2차 대전을 배경으로 나치 장교의 아들이었던 소년 브루노가 아빠의 전근으로 베를린에서 폴란드로 이사를 가게 되는데 그의 아빠는 그저 군인이 아닌 나치의 최고 엘리트 장교 중 한 명. 농장이라고 생각했던 곳은 유대인들이 홀로코스트의 학대를 받은 아우슈비츠다. 숲 속을 거닐던 브루노는 철조망을 발견하게 되고 슈무얼이라는 동갑내기 유대인 소년을 만나 친구가 된다. 전쟁, 학살이라는 말조차 인식하지 못하는 순진무구한 소년들의 우정은 끔찍한 결말을 가져오게 되는데..."
387,하울의 움직이는 성,Movie,2004,9.1,1시간 59분,판타지,드라마,가족,"Chieko Baisho, Takuya Kimura, Akihiro Miwa, Tatsuya Gashūin, Ryunosuke Kamiki, Haruko Kato",Hayao Miyazaki,"19세기 말 마법과 과학이 공존하고 있는 세계 앵거리. 소피는 돌아가신 아버지의 모자상점에서 쉴틈없이 일하는 18살 소녀이다. 어느 날 오랫만에 마을로 나간 소피는 우연히 하울을 만나게 된다. 하울은 왕실 마법사로서 핸섬하지만 조금 겁이 많은 청년이다. 황무지 마녀는 두 사람의 사이를 오해, 주문을 걸어 소피를 90살의 늙은 할머니로 만들어 버린다. 가족을 걱정한 소피는 집을 나오게 되고 황무지를 헤매다가 하울이 사는 성에서 가정부로 낯선 생활을 시작한다. 4개의 다리로 걷는 기괴한 움직이는 성 안에서 하울과 소피의 기묘한 사랑과 모험이 시작되는데..."
388,2012,Movie,2009,6.7,2시간 38분,액션,SF,,"John Cusack, Chiwetel Ejiofor, Amanda Peet, Oliver Platt, Thandiwe Newton, Tom McCarthy",Roland Emmerich,"고대 마야 문명에서부터 끊임없이 회자되어 온 인류 멸망. 2012년, 저명한 과학자들은 오랜 연구 끝에 실제로 멸망의 시기가 다가오고 있음을 감지하고 각국 정부에 이 사실을 알린다. 그리고 곧 고대인들의 예언대로 전세계 곳곳에서는 지진, 화산 폭발, 거대한 해일 등 각종 자연 재해들이 발생해 그 누구도 막을 수 없는 최후의 순간이 도래한다. 한편, 이혼 후 가족과 떨어져 살던 소설가 잭슨 커티스(존 쿠삭)는 인류 멸망에 대비해 진행되어 왔던 정부의 비밀 계획을 알아차리고 가족과 함께 살아남기 위한 필사의 사투를 벌이는데…"
389,본 얼티메이텀,Movie,2007,8.4,1시간 50분,드라마,스릴러,액션,"Matt Damon, Julia Stiles, David Strathairn, Scott Glenn, Paddy Considine, Edgar Ramírez",Paul Greengrass,고도의 훈련을 받은 최고의 암살요원 제이슨 본. 사고로 잃었던 기억을 단편적으로 되살리던 제이슨 본은 자신을 암살자로 만든 이들을 찾던 중 블랙브라이어라는 존재를 알게 된다. 블랙브라이어는 비밀요원을 양성해내던 트레드스톤이 국방부 산하의 극비조직으로 재편되면서 더욱 막강한 파워를 가지게 된 비밀기관. 그들에게 자신들의 비밀병기 1호이자 진실을 알고 있는 유일한 인물인 제이슨 본은 반드시 제거해야 하는 대상이다. 블랙브라이어의 실체를 알게 된 제이슨 본은 전 세계를 실시간 통제하며 자신을 제거하고 비밀을 은폐하려는 조직과 숨막히는 대결을 시작하는데...
390,인간중독,Movie,2014,7.3,2시간 12분,드라마,,,"Song Seung-heon, Lim Ji-yeon, Cho Yeo-jeong, On Ju-wan, Yoo Hae-jin, Park Hyuk-kwon",Kim Dae-woo,"베트남전이 막바지로 치달아가던 1969년, 엄격한 위계질서와 상하관계로 지배되는 군관사 안! 모두의 신임을 받으며 승승장구 중인 교육대장 ‘김진평(송승헌)’과 남편을 장군으로 만들려는 야망을 가진 ‘진평’의 아내 ‘이숙진(조여정)’. 어느 날, ‘김진평’의 부하로 충성을 맹세하는 ‘경우진(온주완)’과 그의 아내 ‘종가흔(임지연)’이 이사를 온다. ‘진평’은 ‘우진’의 아내 ‘가흔’에게 첫 만남부터 강렬한 떨림을 느끼는데… 누구에게도 말할 수 없는 비밀을 간직한 여인 ‘가흔’과 그녀에게 걷잡을 수 없이 빠져드는 ‘진평’. 만나지 말았어야 할 두 사람, 최상류층 군관사 안, 누구도 알아서는 안 될 치명적 스캔들이 시작된다! ""당신을 안 보면 숨을 쉴 수가 없어“ ""왜 이렇게 가슴이 뛰죠?"""
391,몬스터 패밀리,Movie,2017,6.1,1시간 33분,판타지,코미디,가족,"Emily Watson, Nick Frost, Jason Isaacs, Jessica Brown Findlay, Celia Imrie, Catherine Tate",Holger Tappe,"지루한 일상 속에 만나면 싸우기만 하는 ‘위시본’ 가족. 다 함께 시간을 보낸 게 무려 1년 9개월하고도 23일 전! 가족의 화합을 위해 할로윈 파티를 준비하던 엄마 ‘엠마’. 뱀파이어 이빨을 찾던 중 진짜 드라큘라와 전화연결이 되고 외로움에 사무치던 드라큘라의 음모로 순식간에 가족 모두가 몬스터로 변해버린다. 몬스터로 변한 외모 때문에 불편한 건 잠시, 인간일 때 보다 매력도, 파워도 UP! 신나고 버라이어티한 일들이 많아진 ‘위시본’ 가족은 고민에 빠지는데…! 인간일 때보다 더 짜릿한 몬스터 라이프! 과연 가족들은 다시 인간으로 돌아갈 수 있을까?"
392,건축학개론,Movie,2012,7.9,1시간 58분,로맨스,드라마,,"Uhm Tae-woong, Han Ga-in, Lee Je-hoon, Bae Suzy, Cho Jung-seok, Yoo Yeon-seok",Lee Yong-ju,"생기 넘치지만 숫기 없던 스무 살, 건축학과 승민은 '건축학개론' 수업에서 처음 만난 음대생 서연에게 반한다. 함께 숙제를 하게 되면서 차츰 마음을 열고 친해지지만, 자신의 마음을 표현하는 데 서툰 순진한 승민은 입 밖에 낼 수 없었던 고백을 마음 속에 품은 채 작은 오해로 인해 서연과 멀어지게 된다. 서른 다섯의 건축가가 된 승민 앞에 15년 만에 불쑥 나타난 서연. 당황스러움을 감추지 못하는 승민에게 서연은 자신을 위한 집을 설계해달라고 한다. 자신의 이름을 건 첫 작품으로 서연의 집을 짓게 된 승민, 함께 집을 완성해 가는 동안 어쩌면 사랑이었을지 모를 그때의 기억이 되살아나 두 사람 사이에 새로운 감정이 쌓이기 시작하는데…"
393,킬링 소프틀리,Movie,2012,6.8,1시간 37분,스릴러,범죄,드라마,"Brad Pitt, Scoot McNairy, Ben Mendelsohn, James Gandolfini, Ray Liotta, Richard Jenkins",Andrew Dominik,어느 날 범죄조직이 관리하던 도박판이 정체불명의 도둑들에게 털린다. 세탁소 사장이 도박장의 불법적인 돈을 노리고 종업원과 그의 친구에게 강도짓을 주문한 것. 사장은 도박판의 돈을 빼돌리고 사기를 친 전적이 있는 중간 관리자 마키(레이 리오타)가 범인으로 의심받을 거라며 안심한다. 하지만 돈을 잃은 도박꾼들이 사건을 해결하기 위해 프로 킬러를 고용하면서 분위기는 일변한다. 오직 돈과 자신밖에 믿지 않는 잔혹한 킬러 잭키 코건(브래드 피트)은 일과 관련된 모든 이들을 무심하고 깔끔하게 죽여나간다.
394,헝거게임: 모킹제이,Movie,2014,7.6,2시간 3분,스릴러,SF,액션,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks, Julianne Moore",Francis Lawrence,"캐피톨 VS 13구역 혁명군 게임은 끝났다! 물러설 수 없는 정면승부가 시작된다! 헝거게임이 끝나고 캣니스의 고향인 12구역이 캐피톨의 폭격으로 파괴되자 그녀는 절망감으로 괴로워한다. 12구역의 생존자들이 13구역에 있다는 것을 알게 된 캣니스는 반정부 세력의 중심이 된다. 어떤 공격도, 어떤 감시도 피할 수 있는 전설의 13구역을 다스리는 대통령 코인은 캣니스에게 혁명의 불꽃이자 반군의 상징인 모킹제이가 되어달라고 부탁하고, 모두의 희망이 된 캣니스는 이제 세상을 구할 반격을 시작한다."
395,인투 더 와일드,Movie,2007,8.6,2시간 28분,액션,드라마,,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian H. Dierker, Catherine Keener",Sean Penn,"대학을 우수한 성적으로 졸업한 크리스토퍼는 자신의 전 재산인 24,000불을 모두 국제 빈민구호단체에 기부하고 가족과의 연락을 끊은 채 여행을 떠난다. 그는 여행을 시작하면서 자신의 이름을 ‘알렉산더 슈퍼트램프’라 짓고 산과 계곡, 바다로 모험을 시작하며 히피족과 농부, 집시 커플, 가죽 세공인 등 여러 사람들을 만나 정신적 교감을 나눈다. 2년뒤, 유타주 산간 지역의 만년설 속에서 자신이 원한 최종 목적지인 알래스카로 떠나지 못하고 길을 잃은 채 갇혀 버리자, 자연에 묻혀 생활하면서 버려진 버스 안에 정착하게 된다. 하지만 도시와 인간문명에 익숙한 그의 몸은 야생에서 버텨내지를 못하는데…"
